designation,split,y,w,aov_F,amp_snr,max_phase_gap,n_cycles_observed,n_points,loo_worst_chi2,power_ratio,fap,n_visits,n_sectors,baseline_hr,n_outliers_rejected,frac_points_stacked,phase_angle_range_deg,median_n_stack,pk_over_med,pk_prom,pk_snr
(131309) 2001 FH158,lcdb,0,0.4,,,0.2948087304442652,282.2064596443812,27.0,,1.0,0.9344541090816956,3,1,543.589736815542,4,1.0,7.645091540840167,26.0,12.773533077868654,1.812513040379032,11.1969020039923
(131316) 2001 FE179,lcdb,0,0.4,2.6183982929907907,1.6398410426621275,0.0251986308478855,14.774717534851316,141.0,1.6300564086341978,1.0,0.3852134424013229,3,1,371.99401601578575,0,1.0,3.9553892808712856,4.0,10.883556180222344,1.6221267367982302,9.613669109610834
(131406) 2001 LB12,lcdb,1,0.2,1.5781250917412109,1.0463225676578432,0.0166144445072364,113.86159601605137,445.0,1.987105692103018,1.0,0.0246028501205795,5,1,597.7505053856294,8,1.0,1.8280925068921536,3.0,19.242657169935395,2.2283522285851887,18.070395446178647
(131427) 2001 OW98,lcdb,0,0.4,2.872846012776616,1.1318045484007575,0.0174807216657796,3.385947870661064,326.0,2.026309375282803,1.0,0.981021815251354,4,1,568.6733237867011,3,1.0,2.955615668455728,6.0,11.09447297784619,1.650103921162353,9.8045807117183
(131439) 2001 QK68,lcdb,1,0.2,2.139944821280322,1.8266489961799763,0.0315031492026957,14.727753243571106,142.0,3.0880193956647384,1.0,0.0346328954993954,3,1,233.75113911711375,2,1.0,2.0427768933404247,3.0,13.312856503885458,1.7382354553356076,11.86422587669962
(131489) 2001 SA159,lcdb,0,0.4,2.0399956652392297,1.4376762324070749,0.0286711334509579,509.81005048209266,189.0,2.7099956977583206,1.0,0.5046624612446408,10,3,1349.0698887981707,4,1.0,9.991687084920668,8.0,12.89880052105432,1.811475717862653,11.515132678966696
(131516) 2001 TH117,lcdb,1,0.2,6.529231428866922,1.9301409693090432,0.0206643145227422,358.7874206706808,408.0,2.536859062736315,1.0,9.317871972200114e-13,9,3,1665.9338417471736,3,1.0,11.456002753838366,3.0,48.037319768292065,5.847506582660821,45.232648805289664
(131530) 2001 UO79,lcdb,1,0.2,2.623046036575479,2.3767658286857904,0.058252563875547,648.3274121355045,59.0,1.2950399618416664,1.0,0.0396266440619966,11,3,1804.4299700499396,0,0.9830508474576272,10.05642258095764,16.0,10.218341577956918,1.7255091556520057,9.109788668928022
(131536) 2001 UW112,lcdb,1,0.2,3.3365567933693363,1.1341607729039065,0.0122936900092197,396.51094303605646,572.0,3.2448137540048463,1.0,0.0425426358710465,8,3,1415.6822906811722,3,1.0,17.585448961542088,2.0,17.519615389879533,2.2129164698791346,16.089837876195254
(131558) 2001 VB36,lcdb,1,0.2,1.5135947433148416,2.534026925445158,0.0803144629220721,146.76441165692052,66.0,5.323037051772438,1.0,0.0255638140699665,12,3,1455.9743877795408,0,1.0,4.0292906464454035,38.5,8.738739593904064,1.5688881384738815,7.7725031353177245
(131568) 2001 VK61,lcdb,0,0.4,1.7164086781301102,2.1502036931104387,0.0645442909246227,353.0100173943026,108.0,1.895903221499187,1.0,0.3908108801855166,9,3,1378.30624147685,1,1.0,12.871757805212276,9.0,10.360939450636677,1.5434257711602992,9.116951236229944
(131656) 2001 XL114,lcdb,0,0.4,2.3737643340627925,2.8498909497710834,0.1184632407830893,51.8411418406438,43.0,1.4166830833150297,1.0,0.5156710382156855,4,1,433.2794493202237,0,1.0,1.1172031872202268,29.0,7.20161436686546,1.288974049474686,5.992852406509508
(131663) 2001 XE150,lcdb,1,0.2,1.8761555862830843,2.1187768295991476,0.0483812267632389,397.9256994899681,72.0,9.6463039410472,1.0,0.7929308020419423,11,3,1812.096922817349,1,1.0,13.140120611906514,24.0,10.023731614144756,1.6566371626657044,8.965452720977217
(131702) 2001 YZ3,lcdb,1,0.2,1.7820914819653542,1.6648858804545,0.078030701946225,29.921969298053774,38.0,,1.0,0.9672778718533328,2,1,95.8426123734098,1,0.9743589743589745,0.7752599279443331,2.0,5.898506318502043,1.1429331768468516,5.2514244327334225
(131976) 2002 CM61,lcdb,0,0.4,2.7967797448299643,3.4927820033366768,0.1117364688330453,127.46252606548522,48.0,4.374910364993216,1.0,0.813375758178127,4,1,507.6441435436718,0,1.0,5.193376505116541,25.0,7.576676161229739,1.299766755118951,6.291848682324828
(132435) 2002 GL164,lcdb,0,0.4,3.324494447520748,1.85590902485002,0.0720261821163492,970.0860855873065,45.0,0.5632620279800731,1.0,0.0189377048189858,4,2,1184.384475705272,0,1.0,13.431519184054466,14.0,10.73429985380058,1.909791422213082,9.900828802161724
(132561) 2002 JV93,lcdb,1,0.2,1.4946580171869457,2.0668133285741797,0.0552751563945572,253.4541473135359,56.0,1.653350228032202,1.0,0.1361553359375445,6,2,1791.4250635449423,0,1.0,15.609375164254349,28.0,10.532729148692338,1.677952569929819,9.301971601812294
(132597) 2002 JM141,lcdb,0,0.4,3.0946905649664815,0.8216003783631081,0.0241701348545221,2.033770293608639,240.0,12196.675492845425,1.0,0.9604297982985964,4,1,392.6679369976627,3,0.9958847736625516,2.951429658703092,3.0,10.538648542750908,1.4569297988991037,9.293948145025166
(132636) 2002 LC33,lcdb,1,0.2,3.842287147318393,1.0833258818517966,0.0227332231037849,125.42939541078088,386.0,1.2692043572773706,1.0,1.1564542119299724e-05,6,1,623.575384454336,5,1.0,5.047249689365822,5.0,28.838898465495724,3.8524005003878248,26.808457462937824
(132664) 2002 MB3,lcdb,0,0.4,2.4308596237200253,1.4968120489588004,0.039278242158105,659.6018182078028,142.0,4.428566551184904,1.0,0.3209938032882597,9,3,1813.142933666124,0,1.0,10.79554544611842,15.0,10.980615963528004,1.5912593486889148,9.863991612702856
(132691) 2002 NY32,lcdb,0,0.4,2.429004172924048,1.6893483090640615,0.0547538231971139,380.9108822940857,82.0,1.0091892697371032,1.0,0.1170612913458431,8,3,1728.4025829146267,4,1.0,13.176423282976444,20.0,12.386279037954331,2.0518182573542174,11.260936688892595
(132695) 2002 NV34,lcdb,0,0.4,1.4357964218088828,2.418401014816985,0.1136559648383656,264.2261333639086,72.0,5.030707925867756,1.0,0.6671022982345218,9,3,1787.750298725674,2,1.0,15.0113991842703,31.0,10.277379255151162,1.720418037082725,9.25878889133314
(132699) 2002 NY43,lcdb,1,0.2,8.263961597268246,1.5170343546940332,0.0092522295452311,194.6041216944105,783.0,1.5820137266458028,1.0,1.4681683305715265e-17,7,2,1189.0476988331066,14,0.998745294855709,16.13487207330552,2.0,72.54636211360798,8.151925796321214,70.76285024181175
(132711) 2002 OS14,lcdb,0,0.4,2.2818596613635167,3.9250511747120544,0.0659460307264828,631.9953492999209,85.0,7.159034970554245,1.0,0.7687276266264174,9,3,1636.6619054187904,2,1.0,13.72019288538751,26.0,10.1159645332502,1.439751586430886,8.687377631590168
(132752) 2002 PK49,lcdb,1,0.2,2.0658450475247334,1.174389995696046,0.0360212805583728,1266.1449414047731,140.0,1.2076348962956194,1.0,0.3627660362356315,4,2,8999.757172589132,1,1.0,13.67534504453932,5.0,9.984116170312584,1.5593744429957548,8.667791643594079
(132856) 2002 RK61,lcdb,1,0.2,1.7254414760363643,0.478831140412657,0.0071793097150266,355.119290825898,749.0,1.968226728881803,1.0,0.162403871228354,14,3,1505.5580999949016,8,0.998678996036988,18.47591359744506,4.0,15.432518443640143,2.2893996851101956,13.7000317111316
(132871) 2002 RW105,lcdb,1,0.2,2.1386046945887,1.5954981715897083,0.0368024460902307,462.49777590603134,111.0,3.712076438139163,1.0,0.1717248335688448,9,3,1322.275037940417,2,1.0,8.44828383301036,19.0,13.617121750691233,2.030807769581575,12.466487111259688
(132899) 2002 RO212,lcdb,0,0.4,1.866067489848778,2.1889024652583373,0.0489603061011636,38.80245586631296,94.0,1.6448572346623953,1.0,0.0115023500696725,5,1,587.0635948183481,0,1.0,1.9260034122536311,5.0,14.028595229969827,1.921998410775881,12.264097717995382
(133074) Kenshamordola,lcdb,1,0.2,2.241836650651323,2.2785743715679763,0.0936515166683926,13.536141027544916,125.0,5.40055249005506,1.0,0.0137191126009651,4,2,719.4666487786453,3,1.0,10.442994810476003,16.0,14.681830267809396,2.36356406504114,13.440870251213571
(133151) 2003 QQ20,lcdb,1,0.2,8.56214995769108,2.631600992834796,0.029095731987387,218.8784332130878,325.0,1.5398653566882603,1.0,2.0272588208966505e-21,9,2,2642.796162799874,0,1.0,15.997253812535606,3.0,74.12600418893595,8.826765096434894,68.57862102987353
(133227) 2003 QW94,lcdb,1,0.6,19.449431689189137,1.4402448396447336,0.0024214262321319,55.815457748410864,2012.0,1.3853919226694968,1.0,5.287170513395082e-50,8,2,1206.1580899452092,1,0.23050173869846,22.4623782153817,1.0,135.04594528002755,8.813671551227158,130.24500258230336
(133306) 2003 SB49,lcdb,1,0.2,1.2648017274842374,1.173263820295734,0.0241447445904661,239.2212303032481,210.0,2.5915801734361077,1.0,0.6556588208401575,5,1,566.70622612437,8,1.0,3.5860376905505875,8.0,12.29955894978434,1.6551969810049247,11.08557545288095
(133315) 2003 SE76,lcdb,1,0.2,2.0711143206633875,1.64279686938507,0.0672206667102304,11.67723451119387,77.0,,1.0,0.032903595056924,1,1,137.49615521449596,0,1.0,2.256018093435869,6.0,12.446149157254762,1.551678320815582,11.058276288663526
(133630) 2003 UM136,lcdb,1,0.2,2.249193872358449,2.683260453941281,0.0500769856640918,147.35708610534738,69.0,2.1570321561450863,1.0,0.9999995433212092,4,1,554.1893495881814,5,1.0,10.212400517186287,11.0,3.8900530470300096,1.4572297448457443,4.507537224101505
(133635) 2003 UN143,lcdb,0,0.6,2.968099148627161,0.9946718856416116,0.0172003830486031,9.84441655706154,501.0,2.4386038868812023,1.0,0.9993701555666856,11,3,1821.7267092920956,15,1.0,17.245203004385,4.0,12.210323701382071,1.8126569073117835,11.112897481565511
(133692) 2003 UN217,lcdb,0,0.4,1.0982856412544737,1.6145534833284816,0.0419291009881676,240.89128014115548,122.0,1.1558851351605897,1.0,0.9506184371329408,4,1,497.9581389797386,0,1.0,5.289330641819852,5.0,8.92371358794848,1.3734855885043435,7.76552190934133
(133693) 2003 UC220,lcdb,1,0.2,4.916377751657553,1.1476224796462178,0.0060650956106171,176.78610948753231,1046.0,1.2368390219451235,1.0,6.95323529224613e-13,6,1,622.5193124596844,7,1.0,6.4511550709959735,2.0,55.56557148574575,5.92371073594055,50.98701297957795
(133701) 2003 UD230,lcdb,0,0.4,2.699709769556524,3.4492324568076387,0.072159451260188,13.795465483109156,50.0,3.5019090612717014,1.0,0.5609989155146442,7,3,1701.5956702909316,3,1.0,14.266801224081822,33.0,8.798855914711892,1.5845508367916583,7.800122125525029
(133713) 2003 UO248,lcdb,0,0.4,7.050551840302126,5.938512828007911,0.021558956029727,28.47016130207089,234.0,69.46642973902154,1.0,0.997986288311348,8,2,1144.4927104191156,7,0.8091286307053942,11.804847676765656,9.0,99.6210144804224,1.0585725670201265,102.74143695497315
(133752) 2003 WE23,lcdb,1,0.2,8.185028319518423,2.026724855770603,0.0267478700680727,98.04200672528108,362.0,1.9677931927961192,1.0,2.322750044585622e-14,4,1,543.4090571717243,2,1.0,7.776807514012065,3.0,50.71890292352629,5.999514943377367,46.90435251071241
(133798) 2003 WF135,lcdb,1,0.2,8.352716920932545,2.92073825276607,0.0500553336426532,101.55318766018772,245.0,6.355374424873599,1.0,2.2531605345752422e-20,4,1,588.7511115501984,1,1.0,2.917268570219672,3.0,70.35371142417118,4.210714738695461,65.1992908341058
(133847) 2003 YL77,lcdb,1,0.2,3.1581269323437646,2.5186003452506407,0.0493642646168974,10.177363688545745,74.0,2.0756882227534157,1.0,0.540333646978864,3,1,412.33678806584794,0,1.0,2.3767936433157253,9.0,7.838532903220575,1.444374551533108,6.699539683809484
(133867) 2004 BX110,lcdb,0,0.4,2.304928616902696,2.057056012204899,0.0773653478228594,722.0069269397279,54.0,1.2254830624048751,1.0,0.0466999264747677,8,3,1870.5732682108649,2,1.0,6.298311670828273,17.0,13.74802968681721,2.093655918753406,12.222036671100982
(133895) 2004 RK35,lcdb,0,0.4,1.341860516631666,2.741962791997953,0.0774231754906416,180.80697725988352,51.0,,1.0,0.8878963361298322,2,1,206.36303429229883,0,1.0,3.312343233879469,6.0,9.328789060885311,1.314041046187932,8.52838273362512
(133899) 2004 RU63,lcdb,0,0.4,27.02449791783628,1.810416776939879,0.0084173910036878,2.140128385744306,1240.0,3.435865738099401,1.0,5.707523511800033e-58,3,1,339.00605568056926,0,0.0,8.258619765716034,1.0,170.83050988918907,5.3948399985802205,172.0332414633709
(133983) 2004 TV282,lcdb,1,0.2,3.7520775123220225,2.146861766674955,0.176918006984766,585.2026892778956,38.0,1.3622453595615815,1.0,0.0583489904358476,9,3,1868.7790748008993,0,1.0,3.8851704795045094,55.0,10.881145370287788,1.669398827355513,9.671283587949118
(134126) 2005 AN6,lcdb,0,0.4,4.225517004777525,1.7950284745605607,0.1028526396945784,180.04065037662056,43.0,0.7296640441614071,1.0,0.0541066719678774,10,3,1346.2598459258445,0,1.0,1.8411563838563223,54.0,9.53877662267232,1.6887264016200434,8.426982007156468
(134141) 2005 AL35,lcdb,0,0.6,2.7786659271472587,1.8859222594634513,0.0170216815261911,8.626270838422242,254.0,8.396324432136504,1.0,0.3649754964716424,8,3,1799.0389032750973,10,1.0,16.156108370214675,13.0,22.797191914643875,1.681432288025863,18.83236482075145
(134222) 2005 WN188,lcdb,1,0.2,2.595627400230561,2.01887574623082,0.0151421545761981,112.00587639510302,356.0,29.86123693702884,1.0,0.0011196215185658,5,1,492.993897592707,8,1.0,7.53255697924612,2.0,8.236140348158804,1.5442435416034117,8.260844311543748
(134293) 2006 DX37,lcdb,1,0.6,16.06908704469772,2.304990681451124,0.0091809780740166,42.70485820511581,656.0,2.186696293806992,1.0,7.444249599060716e-42,6,1,557.7203369310591,5,1.0,4.715946376958554,2.0,130.8527749779897,13.279340929532886,114.89228247040924
(134459) 1998 SS131,lcdb,0,0.4,1.1912389311468494,1.2035176306049988,0.0356837935738625,4.13859450475301,150.0,1.6282769989914836,1.0,0.0799723140351523,6,1,572.5774215662386,10,1.0,5.694754047356017,10.0,19.321858624549527,1.8226660014568647,15.921850598692524
(134481) 1998 VJ54,lcdb,0,0.4,2.231078436352304,2.6859278784369196,0.0307061056852892,3.598287512660756,229.0,24.71812673172153,1.0,0.0023263813128152,5,1,585.9229351922404,1,1.0,3.845858704847698,8.0,8.5811384765294,1.3502819825015508,6.398816183048698
(134507) 1999 CR142,lcdb,1,0.2,3.910890903333912,1.6983657506076997,0.0800786468331439,566.8639377111446,37.0,0.8895474791018126,1.0,0.6244092329577675,4,2,1096.987557618355,4,1.0,2.3065579614591485,37.0,8.495408852558626,1.5249917710269243,7.693882651942607
(134526) 1999 RX22,lcdb,0,0.4,1.536057208598312,1.941874691254399,0.0633963013777385,53.90627065791951,57.0,,1.0,0.8109751730174714,2,1,139.34658735006815,0,1.0,0.6440855665075311,8.0,6.747387716737167,1.2424059124033269,5.909825336513221
(134527) 1999 RY30,lcdb,1,0.2,2.932392487346557,2.362572618273719,0.180587926766379,0.819412073233621,87.0,,1.0,0.0001025276146338,2,1,114.08417898311744,0,1.0,0.2830365380218822,5.0,24.391602139583068,2.138593566960642,23.737446754273115
(134540) 1999 RZ91,lcdb,1,0.2,5.593829067362209,3.7713415293947,0.0196160771804315,12.915781831985354,203.0,,1.0,3.7241277086973847e-17,1,1,102.0063962228014,5,1.0,2.7361916185085953,2.0,65.70167620006569,2.424467717729017,59.90884913027379
(134548) 1999 RY150,lcdb,1,0.2,2.5486580610122087,1.4613164545770143,0.0394591451126054,73.0427755460379,107.0,1.0641560088031403,1.0,0.0022793463122748,4,1,582.4444333164138,0,1.0,4.42167040464679,19.0,15.954258759102093,2.5574206096071457,14.465754432879072
(134553) 1999 RK165,lcdb,1,0.2,2.2344314939998737,1.4801631605850614,0.0286686244119594,8.716237031376462,196.0,2.50322870162704,1.0,0.013386346789582,8,3,1293.0990545378882,3,1.0,5.982599034780023,10.0,17.240176063408303,2.3144540647968643,15.6627704004491
(134554) 1999 RE169,lcdb,1,0.2,1.9573233764875864,1.376436236497671,0.0510372547028938,287.4642432270812,109.0,1.3051366689116668,1.0,0.442973424075767,6,2,662.7257788865827,1,1.0,3.2761157688555684,17.0,11.666687204615442,1.781548031364678,10.331104908083043
(134555) 1999 RN169,lcdb,1,0.2,1.6232411117884271,2.109347955945831,0.1039909470009248,1.2236494232453248,60.0,71451.18219797341,1.0,0.0913987859059352,3,1,184.1957242515637,0,1.0,0.3139318477586741,8.0,10.12590249489397,1.4728782905562443,8.336584778587168
(134585) 1999 TN56,lcdb,1,0.2,2.475151698918639,2.307547832613126,0.0526219267671095,150.3116008259061,159.0,1.7991685647112587,1.0,2.240182459406232e-06,3,2,1194.4854775444835,0,1.0,19.07897860887633,7.0,26.188441111230155,3.1348248204027653,23.62269854247391
(134602) 1999 TX151,lcdb,1,0.2,3.0662594649440695,1.171143751145514,0.0177198019811976,304.83649515224164,494.0,1.7507123233923754,1.0,0.0004099812246944,11,3,1474.388900347869,13,1.0,18.874020755005276,4.0,28.47274587974434,3.465892519169596,25.80330573651771
(134607) 1999 TK197,lcdb,1,0.2,1.6235168243004396,4.336387217939932,0.1391670069355588,17.95502230563625,37.0,,1.0,0.8729475535216645,1,1,63.06112330569886,0,1.0,0.8418941144648961,3.0,4.988176389805121,1.2099406335351317,4.353378059885799
(134632) 1999 UG7,lcdb,1,0.2,4.838712617989708,2.974867268855466,0.0700553524659422,3.6561360806667498,140.0,2.7300260398186182,1.0,0.0006356748134879,4,1,613.2275282886112,1,1.0,0.6540880973565528,9.0,20.04180624437131,2.201134591093404,17.644776769262354
(134683) 1999 XO28,lcdb,0,0.4,7.118375044409426,18.797787678810415,0.2894791048698431,99.22412226233486,36.0,2.7691166944815153,1.0,0.466499609001152,4,2,328.94469845382264,0,1.0,2.9679237745186846,20.0,9.948576116194351,1.8754886498556027,8.81078634855747
(134696) 1999 XZ96,lcdb,1,0.2,75.30236988631515,3.1985543398101535,0.0077996367552616,9.010234280384434,1379.0,1.4357779289914347,1.0,6.816503069935207e-202,3,2,962.7135858832626,0,0.0,19.88076887195112,1.0,516.942287092102,10.865345957229424,481.0880265433765
(134882) 2000 RH31,lcdb,1,0.2,10.076429592523928,17.54735858266738,0.1350717460598592,660.1809609072641,31.0,10.43425590364459,1.0,0.9999392278425568,8,3,1821.7728941316016,1,1.0,5.210595837379632,67.5,5.993417714256571,1.77231659105201,7.40817727526606
(134993) 2001 FX146,lcdb,0,0.4,3.635476972479471,7.462435810344984,0.0816322581095078,84.0164862189032,44.0,8.28975416537869,1.0,0.0001931199071557,9,3,1456.0422887813766,1,1.0,11.5274285569189,61.0,8.015485449201302,1.4480062690889846,7.468798105047214
(135029) 2001 MC8,lcdb,1,0.2,6.897414666844773,2.0061927698730164,0.0201972757948291,122.73557058569573,564.0,24.70379347161779,1.0,4.277441258282043e-11,8,2,1205.6720303112525,5,0.9718804920913884,13.996171112174917,3.0,11.17404889815023,3.3584440324345057,12.51461512962951
(135126) 2001 QX158,lcdb,1,0.2,5.7054417444311065,1.4707469728678708,0.0223696622214044,339.20273635548017,569.0,1.771359767977705,1.0,4.3815301675439635e-08,6,2,1215.496617166442,10,1.0,16.506406964505327,3.0,41.05640985731014,4.622271826135369,38.631141697598565
(135130) 2001 QA171,lcdb,0,0.4,1.393228309335168,0.9027935396028594,0.0174254415335269,197.41272550353932,249.0,1.6499043369235653,1.0,0.989090417705902,4,1,424.33101890143007,1,1.0,3.029224462438158,5.0,8.4345287836927,1.4702923699085972,7.392652956537291
(135133) 2001 QD179,lcdb,1,0.2,3.924924441691604,4.671140232686609,0.1356877050907038,8.412627789134477,33.0,,1.0,0.0619510919140086,2,1,99.4191499199951,0,1.0,1.4509442877071157,7.0,7.070476610250387,1.300540214158704,6.663916994395955
(135146) 2001 QJ212,lcdb,1,0.2,2.0420739949620925,1.3186576403729926,0.0199666725746294,133.7179580052719,283.0,2.36896470484525,1.0,0.0638200647285346,4,1,588.3401124886586,5,1.0,4.2590690843050405,7.0,15.22972998984867,2.2835647217513584,13.922099743086177
(135164) 2001 QH248,lcdb,0,0.4,4.615362424885487,7.608605588473083,0.2312368471837544,0.7687631528162455,117.0,,1.0,0.1668273198932512,2,1,184.50315667589896,0,1.0,1.1100541713426484,5.0,11.07352919931235,1.7900245868171747,10.029956214471309
(135277) 2001 SG133,lcdb,1,0.2,2.161438933761622,1.8166276827347536,0.1286333204170693,2.4100860102063346,307.0,19978.00513179913,1.0,0.9777646088024946,4,1,519.5263808912714,5,1.0,3.962013814261615,2.0,16.549723048122555,2.4197461224363415,15.034169910882284
(135370) 2001 TE133,lcdb,0,0.4,1.864795857108497,2.872157676381136,0.050141812750067,136.69901042503784,75.0,3.639621309840447,1.0,0.3063283024352887,3,1,442.66425127600087,1,1.0,2.4052119466189255,9.0,12.082678135996648,1.5862968034805174,10.46699887478243
(135401) 2001 TQ213,lcdb,1,0.2,3.200317696690933,1.2934927440590112,0.0216413722446496,83.84575844361476,277.0,1.5783266956074389,1.0,0.0035259210058066,6,1,573.0900817126385,1,1.0,4.587784256212966,7.0,22.566178381957613,3.1059448321354823,21.178990425917284
(135405) 2001 TF226,lcdb,0,0.4,2.190791464084757,3.0006177432142787,0.037057515052536,641.4868896357092,106.0,2.0976101884901497,1.0,0.1840044253885246,6,1,623.0062391161337,1,1.0,3.478153464208244,6.0,10.944103975301388,1.5976994757597045,9.27740325726113
(135414) 2001 UP24,lcdb,1,0.2,2.787058991102816,1.4144964150718604,0.0130038050974346,42.38791230494868,390.0,1.497731482279616,1.0,9.878779565215531e-05,5,1,590.1735342456959,4,1.0,3.4946130938678026,5.0,25.93204533582399,3.6288695496743033,24.187773766186663
(135456) 2001 VA51,lcdb,1,0.2,9.769931756259163,3.295876957099284,0.0366865978363163,27.411379178994668,265.0,2.841163456359401,1.0,2.4069308337530177e-29,3,1,265.4246289129951,0,0.0377358490566037,2.474769986507404,1.0,55.75414211848875,2.8052513754411015,52.82921322184334
(135661) 2002 LC60,lcdb,0,0.4,2.205978029112132,1.4177143332496014,0.0492915066004083,673.2023761737169,127.0,0.8436009848189301,1.0,0.0978625794153074,6,2,1190.7405579398037,0,1.0,13.379012559608563,10.0,12.108064855596046,1.7372440780102596,10.99955072614074
(135884) 2002 TF49,lcdb,1,0.2,1.8256237929664407,2.321264585712148,0.0632422517147709,510.47910040118313,101.0,4.2884179350195675,1.0,0.1894064961681222,9,3,1837.9382359514711,3,1.0,10.73489399056488,11.0,13.288405027439827,1.8841173277816032,12.095315033902931
(135889) 2002 TN61,lcdb,0,0.4,3.0051304838637223,2.040043080102737,0.1352683183207337,643.2222314374989,30.0,0.6318072058990993,1.0,0.1767541389978331,4,2,1165.8021393132512,0,1.0,8.793366219223179,53.0,7.676074130248236,1.3935817482067,6.6669928288802085
(135927) 2002 TH180,lcdb,1,0.6,145.0233873701868,3.5673672998739585,0.003390704657194,123.29954326361158,2194.0,1.4268362569050703,1.0,0.0,6,1,586.1674908017158,1,0.0,4.119724628681258,1.0,832.2318060302373,39.53757157328053,808.1270424914594
(135983) 2002 UD9,lcdb,0,0.4,0.9884211150674176,1.3210903707599817,0.0210418083804798,6.228622449320416,166.0,,1.0,0.9084944728513328,2,1,84.83089300605934,0,0.993975903614458,1.7354898435300825,2.0,7.563623356884678,1.0598521677606303,6.212447142143671
(135993) 2002 VP2,lcdb,1,0.2,2.536294143573433,1.5307141573375664,0.0434507383802798,566.4436655499418,122.0,1.1310606299891648,1.0,0.0197617275398268,7,3,1855.9955496717012,0,1.0,17.08211734045606,10.0,15.615281359224117,2.044078545718519,13.925565669735317
(136017) 2002 VH74,lcdb,1,0.2,1.7116319391210837,1.256971255170834,0.0283570243609436,109.84750803324452,188.0,1.9033447206033345,1.0,0.1836833839332307,4,1,542.2424178982037,3,1.0,4.885998687920537,5.0,12.41227700248784,1.900435451065187,11.233618322182457
(136057) 2002 XZ49,lcdb,0,0.4,2.296789345869039,1.7961391633925077,0.0211341405126946,388.75897840137515,160.0,6.087201427951477,1.0,0.0041360439581434,4,2,852.7932448232314,0,1.0,15.60564693757555,8.0,15.598461918454468,2.449975220560136,14.10965238201811
(136108) Haumea,lcdb,1,0.6,62.20902108851219,4.13316624972381,0.007014194318566,106.16770645139567,624.0,,1.0,3.083562700652182e-112,1,1,415.6691851463984,0,0.0,0.0519138006264513,1.0,381.4234083548587,3.2660360429245707,339.96318063830734
(136173) 2003 UU129,lcdb,1,0.2,4.359246357159245,1.3833959566661744,0.0164076598710676,192.5697829133584,441.0,1.724922589758497,1.0,2.1228057615088772e-08,10,3,1807.7787291448913,5,1.0,16.36000811009194,3.0,43.80401095089756,4.152770329639541,40.4529361511222
(136175) 2003 UV132,lcdb,0,0.4,2.1030994124889424,2.8049264623056223,0.074110978002335,727.6636763801934,88.0,2.900306393403664,1.0,0.0606013397052084,8,3,1592.7619483158924,1,1.0,17.60211714590127,37.0,13.0919156450366,2.184793532685708,11.84957277698583
(136199) Eris,lcdb,0,0.4,10.558290605779352,2.6475693934828164,0.1452051654528419,3.0454733538625725,329.0,,1.0,0.0008649312126421,1,1,552.8383165227715,1,1.0,0.1322542989974992,2.0,20.40593820618973,3.407396453133497,19.27346688164188
(136259) 2003 YH45,lcdb,0,0.4,2.198261111378524,2.101139740403079,0.0421745146089436,266.5491898611663,141.0,3.8374069262870902,1.0,0.1553693301844455,8,2,1180.013590386312,2,1.0,11.48290802856128,22.0,13.532582148725233,1.8949855048555604,11.92144273986245
(136360) 2004 DO19,lcdb,0,1.0,2.3480951014145974,0.5176716448016543,0.0065279094103973,624.1064729906487,909.0,2.747867493104798,1.0,0.0390148112320671,8,3,1273.903468676261,6,0.7978142076502732,14.152925192539357,3.0,17.368558397200488,2.4733091772386486,15.662173349172582
(136472) Makemake,lcdb,0,0.4,3.9916916602222448,0.5624252024663478,0.1520837623691477,2.004144850321609,1270.0,,1.0,0.019446948535156,2,1,480.9947640771861,1,0.0,0.1208625181494162,1.0,18.106596416748665,2.4566888905336066,16.36859913770936
(136522) 2006 DA59,lcdb,0,0.4,3.608866710819087,2.5469599707958777,0.1479810215528903,308.2196927844478,49.0,0.9669144464188768,1.0,0.0191170259325846,5,2,1154.0402666260488,0,1.0,12.862214498212117,31.0,11.50667970808576,1.903326797515452,10.550737517946544
(136637) 1994 WA5,lcdb,1,0.2,3.5978391624488317,11.144654259607796,0.3127971288395385,455.9164988521087,30.0,1.9735042035594703,1.0,0.3121700984282467,7,2,1007.9024774256976,0,1.0,10.455577991545068,67.0,6.906077188693092,1.4919280978692806,6.079542985386111
(136725) 1995 UP40,lcdb,0,0.4,2.6368119314522125,1.7648166951787176,0.0346652846713394,9.885529419514414,122.0,1.4527615499166069,1.0,0.5260533361437666,6,1,570.3497692431556,0,1.0,4.136537657344574,12.0,10.471542776650598,1.4833624492033148,9.412016250897596
(136729) 1995 UR57,lcdb,0,0.4,1.9233906231576872,1.7934797278638517,0.0292609988411128,6.515610867464302,122.0,4.931224762324102,1.0,0.4376177906271767,5,2,890.7083186530508,3,1.0,14.004779211958558,8.0,10.250841407293397,1.4438218914713,9.112577223505967
(136769) 1996 OD,lcdb,0,0.4,3.65386581234208,5.271667116076376,0.1638699984754598,189.51608799301633,38.0,3.0905126435974797,1.0,0.5039634962016879,6,3,1796.7364219069714,1,1.0,8.464149307736525,39.0,9.905083523055469,1.7989825212743062,8.849930050932235
(136940) 1998 QG45,lcdb,0,0.4,1.5809111537605285,2.1338078283608697,0.0611616223054486,423.4676401161096,63.0,2.239178486361653,1.0,0.3393532794255032,10,3,1363.2066103832913,0,1.0,6.571893215250629,33.0,8.537421012945988,1.4554736127944965,7.433665343811064
