Number,Name,Period,U,U_clean,Albedo,period_updated,period_source,tess_period_hr,harmonic_n,harmonic_offset,designation,aov_F,n_points,reliability_score,is_reliable,n_phase_coverings,theta_ours,theta_lcdb,theta_lcdb_harm,null_p5,ours_det,lcdb_det,lcdb_harm_det,vetted
186,Celuta,19.842,3,3.0,0.1639,19.83389070595871,TESS_precision_LCDB_harmonic,19.83389070595871,1.0,0.0004086933797646,(186) Celuta,2863.698064920083,3190.0,0.9867097916257512,True,22.0,,,,,,,,False
187,Lamberta,10.67,3,3.0,0.0647,10.665378648374602,TESS_precision_LCDB_harmonic,10.665378648374602,1.0,0.0004331163660166,(187) Lamberta,369.6608090823535,1365.0,0.9882622468845876,True,19.0,,,,,,,,False
188,Menippe,11.98,3-,3.0,0.2108,11.98,LCDB_native,,,,,,,,,,,,,,,,,False
189,Phthia,22.346,3,3.0,0.1566,22.232801501934457,TESS_precision_LCDB_harmonic,22.232801501934457,1.0,0.0050657163727532,(189) Phthia,125.572770971695,976.0,0.8472462363044243,True,6.0,,,,,,,,False
190,Ismene,6.521,3,3.0,0.057,6.519675600529725,TESS_precision_LCDB_harmonic,6.519675600529725,1.0,0.0002030976031704,(190) Ismene,307.85081332495827,5283.0,0.9596527058373192,True,72.0,,,,,,,,False
191,Kolga,17.604,3,3.0,0.0434,17.603122948056797,TESS_precision_LCDB_harmonic,17.603122948056797,1.0,4.982117377883011e-05,(191) Kolga,2283.142871717594,4100.0,0.9937185726845404,True,23.0,,,,,,,,False
192,Nausikaa,13.625,3,3.0,0.198,13.632082744655545,TESS_precision_LCDB_harmonic,13.632082744655545,1.0,0.0005198344701318,(192) Nausikaa,270.702133595687,623.0,0.9777050310595294,True,7.0,,,,,,,,False
193,Ambrosia,6.581,3,3.0,0.2,6.581,LCDB_native,,,,,,,,,,,,,,,,,False
194,Prokne,15.679,3,3.0,0.0473,15.679,LCDB_native,,,,,,,,,,,,,,,,,False
195,Eurykleia,16.521,3,3.0,0.0504,16.521,LCDB_native,,,,,,,,,,,,,,,,,False
196,Philomela,8.334,3,3.0,0.2299,8.332945007913981,TESS_precision_LCDB_harmonic,8.332945007913981,1.0,0.0001265889232083,(196) Philomela,621.7239979507837,651.0,0.9942245486724044,True,10.0,,,,,,,,False
197,Arete,6.6084,3,3.0,0.3522,6.607282097214862,TESS_precision_LCDB_harmonic,6.607282097214862,1.0,0.0001691639103471,(197) Arete,624.5401284608135,3880.0,0.9744065545681376,True,67.0,,,,,,,,False
198,Ampella,10.379,3,3.0,0.2183,10.379,LCDB_native,,,,,,,,,,,,,,,,,False
199,Byblis,5.2201,3,3.0,0.057,5.2201,LCDB_native,,,,,,,,,,,,,,,,,False
200,Dynamene,37.394,3,3.0,0.0469,37.394,LCDB_native_rescale_below_cut,37.4561416414753,1.0,0.0016618078161014,(200) Dynamene,224.2837886454816,960.0,0.9028463431097248,True,1.0,,,,,,,,False
201,Penelope,3.7474,3,3.0,0.0881,3.7474275472707,TESS_precision_LCDB_harmonic,3.7474275472707,1.0,7.351035571367959e-06,(201) Penelope,500.828122754184,1218.0,0.9726180256243344,True,21.0,,,,,,,,False
202,Chryseis,23.67,3,3.0,0.2261,23.666684128859927,TESS_precision_LCDB_harmonic,23.666684128859927,1.0,0.0001400875006368,(202) Chryseis,2202.0580697059045,5187.0,0.9412001757025888,True,19.0,,,,,,,,False
203,Pompeja,24.052,3,3.0,0.0378,24.052,LCDB_native,,,,,,,,,,,,,,,,,False
204,Kallisto,19.489,3,3.0,0.2082,19.489,LCDB_native,,,,,,,,,,,,,,,,,False
205,Martha,14.911,3,3.0,0.0433,14.911,LCDB_native,,,,,,,,,,,,,,,,,False
206,Hersilia,11.122,3,3.0,0.057,11.114945601527973,TESS_precision_LCDB_harmonic,11.114945601527973,1.0,0.0006342742736942,(206) Hersilia,633.2926683021299,2042.0,0.9880353975527942,True,12.0,,,,,,,,False
207,Hedda,30.098,3,3.0,0.0485,30.083230720064066,TESS_precision_LCDB_harmonic,30.083230720064066,1.0,0.0004907063570979,(207) Hedda,529.5132379982449,5660.0,0.8317289204626646,True,23.0,,,,,,,,False
208,Lacrimosa,14.085,3,3.0,0.1995,14.082583678229366,TESS_precision_LCDB_harmonic,14.082583678229366,1.0,0.0001715528413656,(208) Lacrimosa,855.1129252256889,2112.0,0.9836067438430282,True,16.0,,,,,,,,False
209,Dido,5.7366,3,3.0,0.0349,5.7366,LCDB_native,,,,,,,,,,,,,,,,,False
210,Isabella,6.672,3,3.0,0.0374,6.672,LCDB_native,,,,,,,,,,,,,,,,,False
211,Isolda,18.365,3,3.0,0.0598,18.365,LCDB_native,,,,,,,,,,,,,,,,,False
212,Medea,10.283,3,3.0,0.051,10.281647565462242,TESS_precision_LCDB_harmonic,10.281647565462242,1.0,0.0001315213982064,(212) Medea,1251.725712585568,4563.0,0.953391576726149,True,53.0,,,,,,,,False
213,Lilaea,12.042,3,3.0,0.0668,12.042,LCDB_native,,,,,,,,,,,,,,,,,False
214,Aschera,6.835,3,3.0,0.6026,6.832694899185151,TESS_precision_LCDB_harmonic,6.832694899185151,1.0,0.0003372495705703,(214) Aschera,237.31704241047368,1111.0,0.98785826955619,True,25.0,,,,,,,,False
215,Oenone,27.937,3,3.0,0.2205,27.908218248670067,TESS_precision_LCDB_harmonic,27.908218248670067,1.0,0.0010302377252365,(215) Oenone,1255.71250178961,3626.0,0.9711549594093024,True,7.0,,,,,,,,False
216,Kleopatra,5.385,3,3.0,0.1068,5.385,LCDB_native,,,,,,,,,,,,,,,,,False
217,Eudora,25.272,3,3.0,0.0442,25.272,LCDB_native,,,,,,,,,,,,,,,,,False
218,Bianca,6.337,3,3.0,0.1979,6.337,LCDB_native,,,,,,,,,,,,,,,,,False
219,Thusnelda,59.74,3,3.0,0.2214,59.59395099302392,TESS_precision_LCDB_harmonic,59.59395099302392,1.0,0.0024447440069649,(219) Thusnelda,1350.3337804866612,4877.0,0.962103686266802,True,8.0,,,,,,,,False
220,Stephania,18.198,3,3.0,0.0565,18.198,LCDB_native,,,,,,,,,,,,,,,,,False
221,Eos,10.443,3,3.0,0.1262,10.443,LCDB_native_rescale_below_cut,11.0093645541169,1.0,0.0542338939114144,(221) Eos,20.03472480434985,47.0,0.2976649368257708,False,0.0,,,,,,,,False
222,Lucia,7.8371,3,3.0,0.087,7.8371,LCDB_native,,,,,,,,,,,,,,,,,False
223,Rosa,20.283,3,3.0,0.0251,20.283,LCDB_native_below_cut,158.21795824182456,,2.9002602731801153,(223) Rosa,32.41669824122995,2351.0,0.0399734916883494,False,2.0,0.7240190022209579,0.9671927939890356,0.948898451004761,0.805792589279147,True,False,False,False
224,Oceana,9.401,3,3.0,0.154,9.410523885000073,TESS_precision_LCDB_harmonic,9.410523885000073,1.0,0.0010130714817651,(224) Oceana,191.5562629502836,2284.0,0.8722825937533598,True,31.0,,,,,,,,False
225,Henrietta,7.3556,3,3.0,0.0345,7.3556,LCDB_native,,,,,,,,,,,,,,,,,False
226,Weringia,11.147,3,3.0,0.151,11.147,LCDB_native,,,,,,,,,,,,,,,,,False
227,Philosophia,26.468,3,3.0,0.0512,26.468,LCDB_native,,,,,,,,,,,,,,,,,False
228,Agathe,6.484,3,3.0,0.242,6.484,LCDB_native,,,,,,,,,,,,,,,,,False
229,Adelinda,6.6,3,3.0,0.0425,6.599101738171102,TESS_precision_LCDB_harmonic,6.599101738171102,1.0,0.0001361002771056,(229) Adelinda,411.8604641568893,1886.0,0.9910204387280028,True,24.0,,,,,,,,False
230,Athamantis,24.0055,3,3.0,0.1713,24.0055,LCDB_native,,,,,,,,,,,,,,,,,False
231,Vindobona,14.245,3,3.0,0.0379,14.245,LCDB_native,,,,,,,,,,,,,,,,,False
232,Russia,21.905,3,3.0,0.0413,21.905,LCDB_native,,,,,,,,,,,,,,,,,False
233,Asterope,19.7,3,3.0,0.0734,19.7,LCDB_native,,,,,,,,,,,,,,,,,False
234,Barbara,26.4744,3,3.0,0.2127,26.467362959063095,TESS_precision_LCDB_harmonic,26.467362959063095,1.0,0.0002658054927365,(234) Barbara,1508.098610425353,5480.0,0.9337400201253072,True,22.0,,,,,,,,False
235,Carolina,17.61,3,3.0,0.1474,17.61863353945687,TESS_precision_LCDB_harmonic,17.61863353945687,1.0,0.0004902634558132,(235) Carolina,2029.9026369630117,4467.0,0.9727806539942004,True,9.0,,,,,,,,False
236,Honoria,12.336,3-,3.0,0.1104,12.336,LCDB_native,,,,,,,,,,,,,,,,,False
237,Coelestina,29.215,3,3.0,0.2217,29.215,LCDB_native,,,,,,,,,,,,,,,,,False
238,Hypatia,8.8749,3,3.0,0.046,8.8749,LCDB_native,,,,,,,,,,,,,,,,,False
239,Adrastea,18.4707,3,3.0,0.065,18.4707,LCDB_native,,,,,,,,,,,,,,,,,False
240,Vanadis,10.64,3,3.0,0.0339,10.64,LCDB_native,,,,,,,,,,,,,,,,,False
241,Germania,15.51,3,3.0,0.0472,15.51,LCDB_native,,,,,,,,,,,,,,,,,False
242,Kriemhild,4.5478,3,3.0,0.244,4.548143510420536,TESS_precision_LCDB_harmonic,4.548143510420536,1.0,7.553331732612634e-05,(242) Kriemhild,250.34814292518433,776.0,0.9557225655203472,True,26.0,,,,,,,,False
243,Ida,4.634,3,3.0,0.2383,4.633285550346035,TESS_precision_LCDB_harmonic,4.633285550346035,1.0,0.0001541755835056,(243) Ida,1561.4769195707825,2175.0,0.9921497422831465,True,74.0,,,,,,,,False
244,Sita,129.51,3-,3.0,0.2228,129.51,LCDB_native,,,,,,,,,,,,,,,,,False
245,Vera,14.38,3,3.0,0.2082,14.38,LCDB_native_rescale_below_cut,14.436444576254877,1.0,0.0039252139259302,(245) Vera,88.41175327128141,277.0,0.9696551308637962,True,1.0,,,,,,,,False
246,Asporina,16.222,3,3.0,0.1744,16.2490876934875,TESS_precision_LCDB_harmonic,16.2490876934875,1.0,0.0016698121987115,(246) Asporina,605.1874103204455,2166.0,0.974538860901137,True,5.0,,,,,,,,False
247,Eukrate,12.093,3,3.0,0.0492,12.093,LCDB_native,,,,,,,,,,,,,,,,,False
248,Lameia,11.912,3,3.0,0.0588,11.912,LCDB_native,,,,,,,,,,,,,,,,,False
249,Ilse,84.94,3,3.0,0.0405,85.33047498416565,TESS_precision_LCDB_harmonic,85.33047498416565,1.0,0.0045970683325364,(249) Ilse,615.4609225620088,2287.0,0.8701390141508072,True,4.0,,,,,,,,False
250,Bettina,5.0545,3,3.0,0.2731,5.054349137007593,TESS_precision_LCDB_harmonic,5.054349137007593,1.0,2.9847263311344463e-05,(250) Bettina,4118.519245390028,5033.0,0.990849454267851,True,137.0,,,,,,,,False
251,Sophia,20.216,3,3.0,0.2377,20.219311799532797,TESS_precision_LCDB_harmonic,20.219311799532797,1.0,0.0001638207129399,(251) Sophia,700.8088388507015,2151.0,0.9754139060845368,True,9.0,,,,,,,,False
252,Clementina,10.864,3,3.0,0.0458,10.858024634012096,TESS_precision_LCDB_harmonic,5.429012317006048,2.0,0.0005500152787099,(252) Clementina,1692.5559938812137,5660.0,0.4284363158771432,False,129.0,,,,,,,,False
253,Mathilde,417.7,3,3.0,0.0369,417.7,LCDB_native,,,,,,,,,,,,,,,,,False
254,Augusta,5.8949,3,3.0,0.2322,5.894221852586605,TESS_precision_LCDB_harmonic,5.894221852586605,1.0,0.0001150396806383,(254) Augusta,344.9767502370797,687.0,0.9851750310188132,True,8.0,,,,,,,,False
255,Oppavia,19.499,3,3.0,0.057,19.499,LCDB_native_TESS_disagrees,13.005942915515064,,0.3329943630178438,(255) Oppavia,490.4494342866795,4081.0,0.7598095449815117,True,39.0,0.4192499547596419,0.3555500427914209,0.3819718503809907,0.8842692164951345,True,True,True,False
256,Walpurga,16.664,3,3.0,0.0459,16.664,LCDB_native,,,,,,,,,,,,,,,,,False
257,Silesia,15.7095,3,3.0,0.0546,15.706233065170412,TESS_precision_LCDB_harmonic,15.706233065170412,1.0,0.0002079591858167,(257) Silesia,2593.4033315608644,6236.0,0.9852987884907272,True,42.0,,,,,,,,False
258,Tyche,10.041,3,3.0,0.1676,10.041,LCDB_native,,,,,,,,,,,,,,,,,False
259,Aletheia,8.143,3,3.0,0.0384,8.143,LCDB_native_rescale_below_cut,14.392965952922228,0.5,0.1162368934715567,(259) Aletheia,12.022622859312358,73.0,0.1355719124804381,False,0.0,,,,,,,,False
260,Huberta,8.29,3,3.0,0.0417,8.29,LCDB_native_rescale_below_cut,8.286928774024172,1.0,0.0003704735797137,(260) Huberta,166.80518085076767,987.0,0.970334060842095,True,1.0,,,,,,,,False
261,Prymno,8.002,3,3.0,0.1005,8.002,LCDB_native,,,,,,,,,,,,,,,,,False
262,Valda,17.386,3,3.0,0.27,17.384329585559563,TESS_precision_LCDB_harmonic,17.384329585559563,1.0,9.607813415601908e-05,(262) Valda,2183.3916355471556,4946.0,0.9537940835600224,True,36.0,,,,,,,,False
263,Dresda,16.809,3,3.0,0.2116,16.809,LCDB_native,,,,,,,,,,,,,,,,,False
264,Libussa,9.2276,3,3.0,0.3092,9.2276,LCDB_native,,,,,,,,,,,,,,,,,False
265,Anna,11.681,3,3.0,0.0559,11.681,LCDB_native,,,,,,,,,,,,,,,,,False
266,Aline,13.018,3,3.0,0.0599,13.018,LCDB_native,,,,,,,,,,,,,,,,,False
267,Tirza,7.648,3,3.0,0.049,7.648,LCDB_native,,,,,,,,,,,,,,,,,False
268,Adorea,7.8,3,3.0,0.0395,7.798856377077571,TESS_precision_LCDB_harmonic,7.798856377077571,1.0,0.0001466183233883,(268) Adorea,729.8560929063152,4937.0,0.97230096099258,True,54.0,,,,,,,,False
269,Justitia,33.128,3,3.0,0.0815,33.128,LCDB_native,,,,,,,,,,,,,,,,,False
270,Anahita,15.06,3,3.0,0.2076,15.057809068106383,TESS_precision_LCDB_harmonic,15.057809068106383,1.0,0.0001454802054194,(270) Anahita,1436.872006898469,3076.0,0.9888268882449058,True,20.0,,,,,,,,False
271,Penthesilea,18.787,3,3.0,0.0578,18.787,LCDB_native,,,,,,,,,,,,,,,,,False
272,Antonia,3.8548,3,3.0,0.1467,3.854354103486123,TESS_precision_LCDB_harmonic,3.854354103486123,1.0,0.0001156730605678,(272) Antonia,449.4402328314516,850.0,0.993581574819147,True,21.0,,,,,,,,False
273,Atropos,23.924,3,3.0,0.1317,23.93275025911124,TESS_precision_LCDB_harmonic,23.93275025911124,1.0,0.0003657523453954,(273) Atropos,1282.1108166717495,1653.0,0.9733751729334498,True,9.0,,,,,,,,False
274,Philagoria,17.938,3,3.0,0.2378,17.938,LCDB_native,,,,,,,,,,,,,,,,,False
275,Sapientia,14.931,3-,3.0,0.057,14.931,LCDB_native,,,,,,,,,,,,,,,,,False
276,Adelheid,6.315,3,3.0,0.0414,6.315,LCDB_native,,,,,,,,,,,,,,,,,False
277,Elvira,29.69,3,3.0,0.2488,29.69,LCDB_native,,,,,,,,,,,,,,,,,False
278,Paulina,6.497,3,3.0,0.2173,6.497,LCDB_native,,,,,,,,,,,,,,,,,False
279,Thule,23.896,3,3.0,0.057,23.896,LCDB_native_rescale_below_cut,47.665735345590136,0.5,0.0026419621361287,(279) Thule,40.415962901793705,2466.0,0.1446594964333021,False,2.0,,,,,,,,False
280,Philia,70.26,3,3.0,0.0285,70.26,LCDB_native,,,,,,,,,,,,,,,,,False
281,Lucretia,4.348,3,3.0,0.2239,4.349084959689852,TESS_precision_LCDB_harmonic,4.349084959689852,1.0,0.0002495307474361,(281) Lucretia,2276.1942358035535,5696.0,0.9884240107777664,True,186.0,,,,,,,,False
282,Clorinde,49.352,2+,2.0,0.0462,49.352,LCDB_native,,,,,,,,,,,,,,,,,False
283,Emma,6.896,3,3.0,0.0276,6.895608800315573,TESS_precision_LCDB_harmonic,6.895608800315573,1.0,5.6728492521251894e-05,(283) Emma,985.60854889442,1756.0,0.9897475610469072,True,20.0,,,,,,,,False
284,Amalia,8.545,3,3.0,0.0602,8.560328393286602,TESS_precision_LCDB_harmonic,8.560328393286602,1.0,0.0017938435677709,(284) Amalia,550.9060017074808,3654.0,0.9249673087935752,True,35.0,,,,,,,,False
285,Regina,9.542,3,3.0,0.0399,9.527424116399825,TESS_precision_LCDB_harmonic,19.05484823279965,0.5,0.001527550157218,(285) Regina,54.32804152695191,2617.0,0.3917382324075436,False,4.0,,,,,,,,False
286,Iclea,15.365,3,3.0,0.0456,15.365,LCDB_native,,,,,,,,,,,,,,,,,False
287,Nephthys,7.605,3,3.0,0.1949,7.605,LCDB_native,,,,,,,,,,,,,,,,,False
288,Glauke,1170.0,3,3.0,0.1699,1170.0,LCDB_native_TESS_disagrees,239.49120565742064,,0.5906133236625288,(288) Glauke,73.0469397594225,2351.0,0.0582936242558306,False,1.0,0.7811492027709105,0.3522915129278185,0.4516403600879935,0.7888842722300471,True,True,True,False
289,Nenetta,6.902,3,3.0,0.2438,6.902,LCDB_native_TESS_disagrees,51.5680797669319,,2.7357345528058463,(289) Nenetta,31.61269913742501,216.0,0.1092823350597198,False,0.0,0.3730089421071811,0.8512652614494287,0.8700319656867359,0.7923082545288844,True,False,False,False
290,Bruna,13.807,3,3.0,0.22,13.807,LCDB_native,,,,,,,,,,,,,,,,,False
291,Alice,4.313,3,3.0,0.1906,4.316959930396167,TESS_precision_LCDB_harmonic,4.316959930396167,1.0,0.0009181382787311,(291) Alice,1330.1849606476442,6440.0,0.8908117287645783,True,185.0,,,,,,,,False
292,Ludovica,8.93,3,3.0,0.1397,8.925923599729463,TESS_precision_LCDB_harmonic,8.925923599729463,1.0,0.0004564837928932,(292) Ludovica,2483.6651791798577,2669.0,0.9920469037389988,True,45.0,,,,,,,,False
293,Brasilia,8.173,3,3.0,0.0486,8.173,LCDB_native_rescale_below_cut,16.40433546385119,0.5,0.003568791377168,(293) Brasilia,14.17702216550273,900.0,0.298978902794664,False,7.0,,,,,,,,False
294,Felicia,10.4227,3,3.0,0.0532,10.4227,LCDB_native_rescale_below_cut,10.424136813791552,1.0,0.0001378542787906,(294) Felicia,64.45469851791218,929.0,0.849897292667609,True,2.0,,,,,,,,False
295,Theresia,10.702,3,3.0,0.2323,10.702,LCDB_native_rescale_below_cut,10.537520328795711,1.0,0.0153690591669116,(295) Theresia,50.44106835090815,55.0,0.4554662836139518,False,0.0,,,,,,,,False
296,Phaetusa,4.5385,3,3.0,0.2,4.5385,LCDB_native,,,,,,,,,,,,,,,,,False
297,Caecilia,4.163,3,3.0,0.3363,4.1512914201572935,TESS_precision_LCDB_harmonic,4.1512914201572935,1.0,0.0028125341923388,(297) Caecilia,338.6605706913098,1575.0,0.982836685770864,True,53.0,,,,,,,,False
298,Baptistina,16.23,3,3.0,0.131,16.23,LCDB_native,,,,,,,,,,,,,,,,,False
299,Thora,272.9,3-,3.0,0.1674,272.9,LCDB_native,,,,,,,,,,,,,,,,,False
300,Geraldina,6.8423,3,3.0,0.0331,6.8423,LCDB_native,,,,,,,,,,,,,,,,,False
301,Bavaria,12.253,3,3.0,0.0432,12.242963774000865,TESS_precision_LCDB_harmonic,12.242963774000865,1.0,0.0008190831632364,(301) Bavaria,1524.7380962893535,5879.0,0.949090351622196,True,59.0,,,,,,,,False
302,Clarissa,14.381,3,3.0,0.0421,14.472326161754255,TESS_precision_LCDB_harmonic,14.472326161754255,1.0,0.0063504736634625,(302) Clarissa,3467.9750346836745,4477.0,0.9635094968248868,True,39.0,,,,,,,,False
303,Josephina,12.497,3,3.0,0.0477,12.496658953829954,TESS_precision_LCDB_harmonic,12.496658953829954,1.0,2.729024326209029e-05,(303) Josephina,368.49192358576295,5169.0,0.975297991198204,True,42.0,,,,,,,,False
304,Olga,18.36,3,3.0,0.045,18.207104934032166,TESS_precision_LCDB_harmonic,18.207104934032166,1.0,0.0083276179721042,(304) Olga,635.1436708091098,4462.0,0.8929825921051081,True,34.0,,,,,,,,False
305,Gordonia,12.893,3,3.0,0.2269,12.893,LCDB_native,,,,,,,,,,,,,,,,,False
306,Unitas,8.736,3,3.0,0.1917,8.736,LCDB_native,,,,,,,,,,,,,,,,,False
307,Nike,11.857,3,3.0,0.0524,11.857,LCDB_native,,,,,,,,,,,,,,,,,False
308,Polyxo,12.029,3-,3.0,0.0514,12.029,LCDB_native_TESS_disagrees,8.019910845526919,,0.3332853233413485,(308) Polyxo,115.32529060856498,1465.0,0.6881022388585912,True,13.0,0.4622478009634681,0.3023897464375501,0.3394567366887094,0.8811838946036236,True,True,True,False
309,Fraternitas,22.398,3,3.0,0.0504,22.398,LCDB_native,,,,,,,,,,,,,,,,,False
310,Margarita,12.07,3,3.0,0.14,12.067965998661297,TESS_precision_LCDB_harmonic,12.067965998661297,1.0,0.0001685170951701,(310) Margarita,97.52177883279155,3119.0,0.695630160196905,True,14.0,,,,,,,,False
311,Claudia,7.532,3,3.0,0.2694,7.532297758183271,TESS_precision_LCDB_harmonic,7.532297758183271,1.0,3.953241944643082e-05,(311) Claudia,1620.2476959028884,2398.0,0.9915136047251836,True,26.0,,,,,,,,False
312,Pierretta,10.282,3,3.0,0.2123,10.208151994595504,TESS_precision_LCDB_harmonic,10.208151994595504,1.0,0.0071822607862765,(312) Pierretta,1269.4523884979728,3215.0,0.9924938350774136,True,34.0,,,,,,,,False
313,Chaldaea,8.392,3,3.0,0.045,8.392,LCDB_native,,,,,,,,,,,,,,,,,False
314,Rosalia,20.465,3,3.0,0.0498,20.472603604405077,TESS_precision_LCDB_harmonic,20.472603604405077,1.0,0.000371541871736,(314) Rosalia,251.88993331056065,3399.0,0.8273004081748833,True,15.0,,,,,,,,False
315,Constantia,5.345,3,3.0,0.2,5.345,LCDB_native,,,,,,,,,,,,,,,,,False
316,Goberta,8.605,3,3.0,0.0708,8.602017061038786,TESS_precision_LCDB_harmonic,8.602017061038786,1.0,0.0003466518258238,(316) Goberta,75.58127947460515,1663.0,0.6575280399728585,True,20.0,,,,,,,,False
317,Roxane,8.169,3,3.0,0.3975,8.169,LCDB_native,,,,,,,,,,,,,,,,,False
318,Magdalena,42.65,3,3.0,0.057,42.65,LCDB_native,,,,,,,,,,,,,,,,,False
319,Leona,430.0,3,3.0,0.0304,430.0,LCDB_native,,,,,,,,,,,,,,,,,False
320,Katharina,6.8926,3,3.0,0.13,6.8926,LCDB_native,,,,,,,,,,,,,,,,,False
321,Florentina,2.871,3,3.0,0.2129,2.871,LCDB_native,,,,,,,,,,,,,,,,,False
322,Phaeo,17.5845,3,3.0,0.0837,17.584473874601898,TESS_precision_LCDB_harmonic,35.168947749203795,0.5,1.4857060536277444e-06,(322) Phaeo,350.61850021902836,3673.0,0.5224195885142812,True,12.0,,,,,,,,False
323,Brucia,9.463,3,3.0,0.1942,9.463,LCDB_native,,,,,,,,,,,,,,,,,False
324,Bamberga,29.43,3,3.0,0.0504,29.43,LCDB_native,,,,,,,,,,,,,,,,,False
325,Heidelberga,6.737,3,3.0,0.0956,6.736780839290473,TESS_precision_LCDB_harmonic,6.736780839290473,1.0,3.2530905377359254e-05,(325) Heidelberga,724.0329299834763,6108.0,0.9797463652490788,True,101.0,,,,,,,,False
326,Tamara,14.445,3,3.0,0.0368,14.445,LCDB_native,,,,,,,,,,,,,,,,,False
327,Columbia,5.932,3,3.0,0.2565,5.932,LCDB_native,,,,,,,,,,,,,,,,,False
328,Gudrun,10.992,3,3.0,0.0323,10.987647763948656,TESS_precision_LCDB_harmonic,10.987647763948656,1.0,0.0003959457834192,(328) Gudrun,675.1439311323848,2328.0,0.9908127900899654,True,23.0,,,,,,,,False
329,Svea,22.778,3-,3.0,0.0402,22.778,LCDB_native,,,,,,,,,,,,,,,,,False
330,Adalberta,3.5553,3,3.0,0.2,3.555739177950528,TESS_precision_LCDB_harmonic,3.555739177950528,1.0,0.0001235276771378,(330) Adalberta,808.2910182363973,882.0,0.993825408813794,True,40.0,,,,,,,,False
331,Etheridgea,25.315,3,3.0,0.0382,25.315,LCDB_native_rescale_below_cut,25.335781045302237,1.0,0.0008208984911015,(331) Etheridgea,268.4510900993013,1852.0,0.9720661949535804,True,3.0,,,,,,,,False
332,Siri,8.0074,3,3.0,0.1445,8.0074,LCDB_native,,,,,,,,,,,,,,,,,False
333,Badenia,9.862,3,3.0,0.0463,9.862,LCDB_native_rescale_below_cut,9.8629852504198,1.0,9.990371322254887e-05,(333) Badenia,206.5194567723269,1031.0,0.956457677075854,True,2.0,,,,,,,,False
334,Chicago,7.361,3,3.0,0.0612,7.361,LCDB_native,,,,,,,,,,,,,,,,,False
335,Roberta,12.054,3,3.0,0.0627,12.054,LCDB_native,,,,,,,,,,,,,,,,,False
336,Lacadiera,13.6958,3,3.0,0.0435,13.698558745483307,TESS_precision_LCDB_harmonic,13.698558745483307,1.0,0.0002014300357267,(336) Lacadiera,1918.24741691818,6938.0,0.9617372981597786,True,59.0,,,,,,,,False
337,Devosa,4.653,3,3.0,0.1805,4.652667020552915,TESS_precision_LCDB_harmonic,4.652667020552915,1.0,7.156231400917701e-05,(337) Devosa,767.3955945807049,4194.0,0.8451356579400564,True,111.0,,,,,,,,False
338,Budrosa,4.6084,3,3.0,0.18,4.6084,LCDB_native,,,,,,,,,,,,,,,,,False
339,Dorothea,5.974,3,3.0,0.13,5.974,LCDB_native,,,,,,,,,,,,,,,,,False
340,Eduarda,8.0062,3,3.0,0.1978,8.0062,LCDB_native,,,,,,,,,,,,,,,,,False
341,California,318.0,3,3.0,0.2744,318.0,LCDB_native,,,,,,,,,,,,,,,,,False
342,Endymion,6.319,3,3.0,0.0365,6.319,LCDB_native,,,,,,,,,,,,,,,,,False
343,Ostara,109.87,3-,3.0,0.0982,109.87,LCDB_native,,,,,,,,,,,,,,,,,False
344,Desiderata,10.747,3,3.0,0.0684,10.747,LCDB_native,,,,,,,,,,,,,,,,,False
345,Tercidina,12.371,3,3.0,0.0538,12.371,LCDB_native,,,,,,,,,,,,,,,,,False
346,Hermentaria,28.523,3,3.0,0.2632,28.523,LCDB_native,,,,,,,,,,,,,,,,,False
347,Pariana,4.0529,3,3.0,0.1891,4.0529,LCDB_native,,,,,,,,,,,,,,,,,False
348,May,7.3812,3,3.0,0.0447,7.382051063691576,TESS_precision_LCDB_harmonic,7.382051063691576,1.0,0.0001153015351942,(348) May,553.3304876777072,4013.0,0.963908299460724,True,67.0,,,,,,,,False
349,Dembowska,4.701,3,3.0,0.384,4.701,LCDB_native,,,,,,,,,,,,,,,,,False
350,Ornamenta,9.178,3,3.0,0.0526,9.178,LCDB_native,,,,,,,,,,,,,,,,,False
351,Yrsa,13.29,3,3.0,0.2723,13.3094418650941,TESS_precision_LCDB_harmonic,13.3094418650941,1.0,0.0014628942884953,(351) Yrsa,3184.955752694106,6590.0,0.9159082629545608,True,52.0,,,,,,,,False
352,Gisela,7.49,3,3.0,0.3827,7.49,LCDB_native,,,,,,,,,,,,,,,,,False
353,Ruperto-Carola,2.73898,3,3.0,0.353,2.73898,LCDB_native,,,,,,,,,,,,,,,,,False
354,Eleonora,4.277,3,3.0,0.2165,4.277,LCDB_native,,,,,,,,,,,,,,,,,False
355,Gabriella,4.83,3,3.0,0.2777,4.829574952469103,TESS_precision_LCDB_harmonic,4.829574952469103,1.0,8.800155919197472e-05,(355) Gabriella,1069.8171100596462,3682.0,0.9589343589951742,True,71.0,,,,,,,,False
356,Liguria,31.701,3,3.0,0.0437,31.701,LCDB_native,,,,,,,,,,,,,,,,,False
357,Ninina,35.983,3,3.0,0.0454,35.89495729565315,TESS_precision_LCDB_harmonic,35.89495729565315,1.0,0.0024467861030722,(357) Ninina,518.7626630205235,886.0,0.972115872241323,True,4.0,,,,,,,,False
358,Apollonia,50.6,3-,3.0,0.0462,50.6,LCDB_native,,,,,,,,,,,,,,,,,False
