designation,n_points,n_points_before_rejection,n_outliers_rejected,n_visits,n_sectors,magnitude_H,period_hr,period_hr_naive,ls_power,naive_power,power_ratio,pk_over_med,pk_prom,pk_snr,max_phase_gap,fap,baseline_hr,n_cycles_observed,aov_F,amp_snr,loo_worst_chi2,n_phase_coverings,reliability_score,is_reliable,double_peaked,diameter_km_real,albedo_real,spec_type,published_rot_per_hr,min_snr,median_n_stack,frac_points_stacked,phase_angle_range_deg,wrote_clean_lc,period_quality,cell,has,believed
(546508) 2010 VJ212,54,54,0,13,3,15.98,6.284726236491865,3.1423631182459326,0.1088899536142841,0.2875767556202814,1.0,9.943463809764744,2.039792626031776,9.329705295778078,0.0994769975371642,0.1152802975974643,10913.720677522186,1736.5467113193183,6.937896037342656,9.103428310949162,9.73141566528327,0.0,0.0071321634747332,False,True,,,,,5.0,69.0,1.0,9.560814260976064,False,0.04,n30_a6.0,False,False
(145687) 1072 T-3,50,50,0,9,3,15.74,2.5594762955027797,2.5594762955027797,0.061715156683307,0.2844320414258554,1.0,11.185333513510992,1.8758652793733444,9.635671039912474,0.0819702780159782,0.1045759202789644,1805.138088482665,705.2763456549483,6.037480314955481,5.12209107480032,27.79527148942064,0.0,0.0114544698737219,False,False,4.384,0.064,,,5.0,33.0,1.0,8.312697066451149,False,0.05,n30_a6.0,False,False
(374382) 2005 UA434,31,32,1,8,3,15.42,2.5390105485591343,2.5390105485591343,0.1109916472810551,0.366785457055506,1.0,9.153104138115824,2.376235593289205,9.984679098807446,0.2295256415670966,0.3933005040645451,9649.58504541067,3800.529718510513,18.854070578166937,18.653036169371756,12.941567832801658,0.0,0.0208690011435064,False,False,,,,,5.0,83.0,1.0,15.298282576914882,False,0.05,n30_a15.0,False,False
(488515) 2001 FE90,32,32,0,4,3,20.71,6.82752914570198,6.82752914570198,0.8086321624263062,0.9143665530973528,1.0,2.861347542631515,1.1399084942905051,3.517482506959762,0.2920172064927135,5.28143576819311e-13,704.8875526117045,103.24196902995872,16.949265095109606,7.6444191076146675,1311816.69734492,0.0,0.0040354727714424,False,False,,,,,5.0,1.0,0.0,6.866965530744327,False,0.0,n30_a15.0,True,False
2015 MS192,42,42,0,2,2,18.4,30.035551961636543,15.017775980818271,0.9445818614895573,0.9629600487496252,1.0,48.32485454121776,1.005723182034235,38.93684625931324,0.6281806660172262,4.6661420204181237e-26,821.0692919925204,27.33658076406407,36.92943858376263,6357.371935968407,,0.0,0.0487508454974464,False,True,,,,,5.0,1.0,0.0,3.8629538816243496,False,0.0909090909090909,n30_a15.0,True,False
(9579) Passchendaele,62,68,6,2,2,14.55,14.891163743479616,7.445581871739808,0.5211060295729879,0.8005383114476606,1.0,15.71398971895369,1.1594474656593825,12.759538687364197,0.100739648813476,2.063335279217178e-20,631.2127086248947,42.388406943767805,37.05832533446883,52.0241957761956,,0.0,0.1437734416003581,False,True,8.659,0.049,,6.251,5.0,3.0,0.5294117647058824,5.710974393713872,False,0.1162790697674418,n30_a15.0,True,False
(592590) 2015 BD74,31,34,3,1,1,17.91,240.0,240.0,0.1168681678106503,0.5909303889533982,1.0,8.384894130928648,1.101612067086982,7.113865509390835,0.7284717769362032,0.000318673569506,65.16677353531122,0.2715282230637967,45.325337608753784,1491634.729686095,,0.0,0.0066958593497206,False,False,,,,,5.0,1.0,0.0,0.6508572439397566,False,0.04,n30_a15.0,False,False
(408945) 2002 CQ300,41,42,1,2,1,17.92,13.552331331683982,6.776165665841991,0.6162262085351875,0.6134419605887811,1.0,10.142347340010494,1.0072734626559905,7.272820228088953,0.370055176146593,6.745183030475237e-07,201.91478070651647,14.898896416032873,22.770124551685413,272.35027809716235,,0.0,0.0186364629020203,False,True,,,,,5.0,1.0,0.0238095238095238,3.151797721567986,False,0.05,n30_a15.0,True,False
(638999) 2016 LE38,30,30,0,1,1,17.8,11.851498421046363,11.851498421046363,0.7942844783797796,0.7931453730078575,1.0,8.075748245549375,1.0012027665607586,9.828307629179982,0.5640108184315251,3.31435037324603e-07,5.167125096952077,0.4359891815684749,16.762567091349382,5652.568375462939,,0.0,0.0102611569526813,False,False,,,,,5.0,1.0,0.0,1.0737690717219834,False,0.05,n30_a15.0,False,False
(851257) 2007 UQ153,38,38,0,3,2,18.69,8.28613002781912,4.14306501390956,0.3013720348694071,0.7862717861082763,1.0,7.323897403419041,1.2586026491497413,6.857478639352925,0.1005770193431133,9.881676509321002e-10,954.2086642899668,115.15733654750662,26.966153495706475,9.651444815759117,6.595346193848428,0.0,0.1208441476341687,False,True,,,,,5.0,1.0,0.0263157894736842,12.027107455012494,False,0.1162790697674418,n30_a15.0,True,False
(797751) 2011 UZ367,35,35,0,1,1,17.87,19.583339196782596,9.791669598391298,0.7900887871804804,0.7906082747375995,1.0,25.92746718559747,1.0013292652870478,17.05030986888741,0.6170188510838569,4.063812991135354e-09,7.500049745198339,0.3829811489161431,28.800543563948064,1686.45939930778,,0.0,0.0888909029354175,False,True,,,,,5.0,1.0,0.0,0.0999757727100816,False,0.1162790697674418,n30_a15.0,False,False
(433399) 2013 TQ19,35,38,3,4,1,18.07,5.379017418754236,5.379017418754236,0.0992484297168031,0.708930043590503,1.0,1.880332601578429,1.0291093987452449,0.8451581074844059,0.1633759724966121,7.46634856216333e-08,452.7178816231317,84.16367644482916,39.199687679113374,19.65550406271696,2.7473340291456765,0.0,0.0396913672045743,False,False,,,,,5.0,1.0,0.2631578947368421,9.003126332112474,False,0.0909090909090909,n30_a15.0,True,False
(601975) 2013 YW151,57,58,1,1,1,17.65,240.0,240.0,0.0048068499037409,0.4345809156426884,1.0,235.46316286838737,1.5626053624231977,214.1935159893956,0.8229162448231364,3.310371091207551e-05,42.50010124244727,0.1770837551768636,35.69523548034996,1998476.573698297,,0.0,0.0561131233622333,False,False,,,,,5.0,1.0,0.0,1.3209251279559542,False,0.0909090909090909,n30_a15.0,False,False
(360873) 2005 ST24,36,37,1,9,3,16.03,1.2751352021560238,1.2751352021560238,0.160070748979634,0.3810768810385805,1.0,8.944738823111978,1.8798828507886616,8.054686539872371,0.170656900250806,0.0828604528026104,1318.9670628418098,1034.3742848693018,24.15650012945692,19.869482998337435,15.636385225698316,0.0,0.032519608387931,False,False,,,,,5.0,73.0,1.0,9.6356502414474,False,0.0588235294117647,n30_a15.0,False,False
2014 OG211,44,44,0,3,1,19.9,21.743541728551712,10.871770864275856,0.694812192048083,0.8304625223029659,1.0,7.198968425505525,1.1784393250123253,6.7568482457538,0.214341270913589,9.351746895393065e-14,405.87130781571614,18.666292404551623,44.60666111783689,29.842017184586854,1462.586525225436,0.0,0.0036305478149746,False,True,,,,,5.0,1.0,0.0,3.957727710106738,False,0.0,n30_a15.0,True,False
(384484) 2010 CZ56,35,35,0,6,2,16.66,12.088824208830632,6.044412104415316,0.0677961028574437,0.8511183720335633,1.0,13.572233571433888,1.1189967021545149,10.990355383927168,0.163072135369276,5.944059513993763e-11,10103.495441235078,835.7715578207091,29.27889235947974,7.450482407056014,4.556979525665725,0.0,0.0568969876841248,False,True,2.086,0.123,,,5.0,1.0,0.3428571428571428,11.471889462952166,False,0.0909090909090909,n30_a15.0,True,False
(204343) 2004 RU319,31,31,0,2,1,16.55,5.101245845786162,5.101245845786162,0.3013238994219532,0.3246886007787112,1.0,9.299099935685256,1.5831331662245902,8.268597838379051,0.152749002993162,0.5629885449391752,216.6720996000222,42.474349629513,30.912642203308152,6.150604547801448,,0.0,0.0069046209636142,False,False,,,,,5.0,31.0,1.0,3.299875699136326,False,0.04,n30_a15.0,False,False
2020 RJ107,31,31,0,3,2,18.63,23.593125137773058,23.593125137773058,0.5293154201349669,0.8113275880957932,1.0,10.45812264789688,1.178989742528722,8.063695539760396,0.1965492277481743,2.6904242190972424e-08,1603.8680585797993,67.98031414719091,31.402791126739917,9.737282009415145,2.0525568509256154,0.0,0.0256762241680192,False,False,,,,,5.0,1.0,0.064516129032258,10.67949730746899,False,0.0588235294117647,n30_a15.0,True,False
(525587) 2005 JG153,43,43,0,2,2,18.52,9.093387377221278,9.093387377221278,0.1582974246492931,0.660305431785739,1.0,20.002734625928305,1.231867119481747,18.75158793936293,0.2278789569524339,1.5354041536215696e-07,848.0730755885015,93.26261385420626,60.9467750255654,11.282876401636692,,0.0,0.2980646818995676,False,False,,,,,5.0,1.0,0.0232558139534883,10.690445925320802,False,0.25,n30_a60.0,True,False
2017 AF56,55,58,3,1,1,18.09,24.036140838903304,24.036140838903304,0.9739910756158928,0.952881609697688,1.0,124.31993351149954,1.0058052895264276,109.69209207930388,0.4036177574153952,1.2857246007958825e-33,14.334727576584555,0.5963822425846047,168.7066114846234,43.81655452923934,,0.0,0.1356893255077422,False,False,,,,,5.0,1.0,0.0,0.2055357980001204,False,0.1162790697674418,n30_a60.0,False,False
(816777) 2011 UK46,54,68,14,6,3,17.3,16.705924327686382,16.705924327686382,0.9737174516594286,0.9608100168499496,1.0,9.510874571612888,1.0073268251128882,6.236948283224653,0.4367585820136976,5.711961057342823e-44,698.8460685444879,41.832229982408386,114.36112112806886,413.83175746637386,,0.0,0.0241042100892947,False,False,,,,,5.0,1.0,0.1176470588235294,2.630631342815388,False,0.0512533242047572,n30_a60.0,True,False
(278173) 2007 DK82,33,33,0,3,2,17.55,60.801424786647274,30.400712393323637,0.8685955167648538,0.9452994076966728,1.0,4.398154641206443,1.054997322006524,3.707739113164565,0.3727162219340839,7.574417605129899e-17,1489.834384871414,24.503280804672844,281.51514140146634,1153.8607485115765,921712086.3514785,0.0,0.013073697561535,False,True,,,,,5.0,1.0,0.0909090909090909,18.74085979058181,False,0.05,n30_a60.0,True,False
2016 TX217,95,95,0,1,1,18.41,43.62568765750208,87.25137531500417,0.940912124636081,0.938586759558062,1.0,75.2917475998207,1.0006831657632471,73.86093776010986,0.4956605859253202,1.04952981815366e-52,22.002153751789592,0.5043394140746799,222.81650325341343,531.8489666357691,,0.0,0.1830112544821609,False,False,,,,,5.0,1.0,0.0,0.1274499379976639,False,0.25,n30_a60.0,False,False
(323256) 2003 SG268,53,55,2,3,2,17.87,58.73918813610934,29.36959406805467,0.9802443953257982,0.9591156730177898,1.0,31.08316132520251,1.0527275026351015,25.27245319568377,0.442899042441746,9.027436933569897e-34,1917.4298337165965,32.64311092066108,79.67851679746904,1539.1426066356069,,0.0,0.0247991317869417,False,True,,,,,5.0,1.0,0.0909090909090909,17.446147095473506,False,0.0588235294117647,n30_a60.0,True,False
(446021) 2013 CC57,50,58,8,5,3,16.78,50.73727658696478,50.73727658696478,0.2693771942915781,0.4067080671963283,1.0,22.03882821951733,2.11039224027742,18.877321706699316,0.4040831502788825,0.0002306253157236,1416.7242367822328,27.922748954684963,99.29218625252432,216.0739218996232,3.0941369538891736,0.0,0.1073390256654574,False,False,,,,,5.0,1.0,0.0689655172413793,3.8717993173531777,False,0.1162790697674418,n30_a60.0,False,False
2020 RE84,88,91,3,3,1,17.7,26.36226818442971,26.36226818442971,0.903461549246323,0.9627362810368024,1.0,36.08131472209936,1.031212608939446,36.00181661891845,0.2845243809098045,2.0965664012984535e-60,180.184112851799,6.83492450616297,116.21689804538023,166.47782564897147,,0.0,0.2841628309272582,False,False,,,,,5.0,1.0,0.0,0.1954974838219847,False,0.25,n30_a60.0,True,False
(556230) 2014 NP24,42,63,21,4,3,16.02,139.90501760543134,139.90501760543134,0.2508339477536045,0.17548970306609,1.0,9.200040836439303,2.0336424639276447,9.465763341550351,0.172138012689949,0.3546445857582999,1749.421501122939,12.504351388288049,4806.8038367634235,338.8878557044475,4288.122972956072,0.0,0.0141622543893955,False,False,,,,,5.0,1.0,0.0952380952380952,9.163788814948386,False,0.05,n30_a60.0,False,False
(696867) 2016 SM51,54,54,0,6,3,17.04,133.38155309835116,66.69077654917558,0.4215170992715294,0.7695884185625423,1.0,37.63649998051259,1.9657202557486495,32.83852608917754,0.3757322173209017,4.7695009626615117e-14,1214.5841330745025,9.10608779745508,350.6741748274431,1158.1705949326806,1203829.4909586364,0.0,0.0412751848092212,False,True,,,,,5.0,1.0,0.1481481481481481,8.21988786207696,False,0.0909090909090909,n30_a60.0,True,False
(323734) 2005 LS23,97,109,12,3,2,18.01,41.629659973114215,41.629659973114215,0.2139852365069533,0.5912956848010309,1.0,43.99462018743251,1.8043201509904103,63.755673464503,0.1461753489922314,3.7860754788732097e-19,1125.085976202332,27.026066917888567,226.3433002729361,87.41133729847402,2460.7534007918757,0.0,0.7087145399575069,True,False,,,,,5.0,1.0,0.2752293577981651,12.104553909050203,True,0.6363636363636364,n30_a60.0,True,False
(761113) 2009 JG5,40,40,0,2,2,18.61,11.432502644241692,11.432502644241692,0.8228001309628351,0.6856698750706013,1.0,7.873409052183405,1.6058186247967283,11.23923632950406,0.5446298262041808,1.3511999259654744e-07,493.8780687471153,43.19947120203564,63.56762587642466,1539.3049577777915,,0.0,0.0109523648994013,False,False,,,,,5.0,1.0,0.0,1.6017258233038874,False,0.05,n30_a60.0,True,False
2015 DT309,37,37,0,3,3,18.43,25.530834825402103,12.765417412701051,0.8399476730366645,0.9343171554484924,1.0,16.62053184533214,1.0313231236442844,15.783760833152757,0.3790149539153371,3.071293292495721e-18,10151.595692325269,397.6209850460847,84.86231048880568,36.25972390560476,2208.999803436656,0.0,0.0097252114809896,False,True,,,,,5.0,1.0,0.054054054054054,8.975682770953568,False,0.05,n30_a60.0,True,False
(398022) 2009 DN23,62,71,9,5,2,16.9,32.027308121729256,32.027308121729256,0.940186627596846,0.9294205003917602,1.0,104.30910055842224,1.044269103486738,88.13667351874227,0.1673597558971906,1.3804401975864447e-36,1460.0151569807203,45.58657104217129,167.49838162464349,10.201764201520133,0.191299258109051,0.0,0.6048467609892619,True,False,,,,,5.0,1.0,0.1971830985915492,18.300201153500836,True,0.5689655172413793,n30_a60.0,True,False
2012 DF134,77,140,63,2,1,18.89,63.890865841242416,31.945432920621208,0.823456458161909,0.9735328403008288,1.0,61.26902179245205,1.008218742288757,53.282360242687865,0.2918806303782824,2.042323753486043e-105,285.9150217852439,4.47505317106975,87.3132611146608,4988.984791492302,,0.0,0.1370304347154181,False,True,,,,,5.0,1.0,0.45,4.4210138758989785,False,0.1162790697674418,n30_a60.0,True,False
(784422) 2015 BQ293,56,58,2,4,2,17.21,22.005634612949763,11.00281730647488,0.9492441600530556,0.9827471655410756,1.0,79.49839247520943,1.0046273575831473,62.31673850942637,0.3489965372718687,3.5765831310154496e-46,10290.9571085801,467.65100346272817,68.30244649507716,42.23338759490285,,0.0,0.073410322777723,False,True,,,,,5.0,1.0,0.0517241379310344,0.2438629333950168,False,0.0909090909090909,n30_a60.0,True,False
(879886) 2014 MP74,36,37,1,1,1,17.53,23.59406329376973,11.797031646884864,0.9450275642433272,0.8804054424134067,1.0,7.251593340255284,1.0104855337118774,6.175681665482538,0.4065723832443739,1.6124199300369168e-13,14.001368750003166,0.593427616755626,98.54872856629392,204.2302023683154,,0.0,0.0332887161055109,False,True,,,,,5.0,1.0,0.0,0.0715100203059044,False,0.0588235294117647,n30_a60.0,True,False
2019 SR126,46,46,0,1,1,19.31,28.84995934299428,28.84995934299428,0.900675848918718,0.7716014069923387,1.0,75.33261768541209,1.0145193940137045,68.0230401691929,0.2835787238534721,1.6294306007634435e-11,20.66872468928341,0.7164212761465278,67.54029141576153,12.351715664162606,,0.0,0.2954739687856413,False,False,,,,,5.0,2.0,1.0,0.2173198568672898,False,0.25,n30_a60.0,False,False
(572633) 2008 SL72,134,135,1,9,2,17.34,3.1755382407617967,1.5877691203808983,0.0302633400175867,0.0945394959705327,1.0,10.167419942530124,1.627346647789678,8.941238088658723,0.0353242882839194,0.6490659951776279,1169.2595306330477,368.20829792701466,1.4265177568634948,1.26199969732498,1.4307044264262614,0.0,0.148816009422042,False,True,,,,,5.0,11.0,1.0,20.496397908995267,False,0.125,n100_a0.0,False,False
(205663) 2001 XD169,120,122,2,4,2,17.1,11.24890341862455,5.624451709312275,0.0371800954475954,0.104124021693237,1.0,7.828417854960469,1.681866821353261,7.309705580719661,0.0513725341444175,0.703274483791196,822.6507098190486,73.13163596524483,1.3531759203529257,1.173742193698755,1.142059611540906,0.0,0.0806093447014081,False,True,,,,,5.0,4.0,1.0,13.257458187933056,False,0.1162790697674418,n100_a0.0,False,False
(75605) 2000 AA32,113,119,6,4,2,15.61,3.6110393390899063,1.8055196695449531,0.0060141800725299,0.0702588861271562,1.0,8.063035037596677,1.455171102190899,6.926032571513663,0.0409024555273757,0.9999139567544804,1200.088261096913,332.3387391839858,1.0476007340913782,1.5028862508116465,2.464397209638523,0.0,0.4556463938915879,True,True,,,,,5.0,9.0,1.0,11.332979944223236,True,0.5151515151515151,n100_a0.0,True,False
(59886) 1999 RY126,145,151,6,11,3,15.5,3.6655876142122414,1.8327938071061207,0.0081843121158336,0.1042999910246356,1.0,14.400173864426362,2.0112063204463375,12.76727244099522,0.0328976033339228,0.2758183538045244,1863.589545730851,508.4013102033978,1.2393806168577175,0.9594228585400532,1.5850615262108336,1.0,0.7066035360982784,True,True,,,,,5.0,9.0,1.0,11.55433352195903,True,0.6363636363636364,n100_a0.0,True,False
(437214) 2012 WE17,126,130,4,2,1,17.24,2.3213166267856433,1.1606583133928217,0.0438253142215372,0.0499086645016578,1.0,9.572213603734122,1.5751723875244392,8.689895575019753,0.0569107889781185,0.9999999977168844,203.166808255075,87.52223023379739,1.4515718642004771,1.497465351519267,,0.0,0.3254563916483981,False,True,,,,,5.0,6.0,1.0,2.2151382668989688,False,0.375,n100_a0.0,False,False
(203144) 2000 UO61,133,134,1,7,2,16.61,2.126740267356499,1.0633701336782495,0.0645460951251617,0.1039554306448604,1.0,9.924171188867255,1.6545261759681495,8.975710843503641,0.0496881137663419,0.5196186791659091,1199.6307897095105,564.0701914205209,1.278092399722692,1.8209903946065409,2.3163263820420172,0.0,0.0066242709596968,False,True,,,,,5.0,16.0,1.0,15.305451150561408,False,0.04,n100_a0.0,False,False
(136073) 2002 YH6,113,114,1,2,1,14.88,44.303583125916305,22.151791562958152,0.0169391015620836,0.1042734558957756,1.0,8.402379002689417,1.3338242496330617,7.217803712835156,0.0394283422699545,0.7926736167856904,366.8282292931108,8.27987723364359,1.0668350295950235,1.8515210585914192,,0.0,0.0178568769188715,False,True,7.463,0.046,,,5.0,6.0,1.0,1.8533937221570984,False,0.05,n100_a0.0,False,False
(37898) 1998 FG65,133,134,1,5,2,15.13,2.4523710421674587,1.2261855210837294,0.0380835030012953,0.1069645738633676,1.0,11.28652203240021,1.8265476296398324,10.474401554984476,0.0413975577120609,0.3237890198199301,1172.8855784447514,478.2659549788721,1.47307658382933,1.164797462226964,0.8777114544273098,0.0,0.0753633482694221,False,True,4.294,0.105,,,5.0,11.0,1.0,11.903544258284622,False,0.1162790697674418,n100_a0.0,False,False
